 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9844  30.1162   0.5979   8.5319  0.50182E+00  0.50177E+00  0.53166E-04  0.46971E+00  0.57828E-06  0.19433E-02  0.46776E+00  0.10016E+01
   10.5890   3.0038  30.3366   0.6119   8.7105  0.44291E+00  0.44285E+00  0.59795E-04  0.41198E+00  0.49090E-06  0.16694E-02  0.41031E+00  0.10017E+01
   10.5890   3.0275  30.6378   0.6308   8.9503  0.37269E+00  0.37262E+00  0.68779E-04  0.34396E+00  0.40018E-06  0.13713E-02  0.34259E+00  0.10018E+01
   10.5890   3.0537  30.9277   0.6503   9.1952  0.31047E+00  0.31039E+00  0.78662E-04  0.28426E+00  0.32640E-06  0.11309E-02  0.28313E+00  0.10019E+01
   10.5890   3.0787  31.2212   0.6700   9.4429  0.25636E+00  0.25627E+00  0.89015E-04  0.23289E+00  0.26534E-06  0.94080E-03  0.23195E+00  0.10021E+01
   10.5890   3.0943  31.5720   0.6897   9.6997  0.20900E+00  0.20891E+00  0.98702E-04  0.18848E+00  0.21399E-06  0.78932E-03  0.18769E+00  0.10022E+01
   10.5890   3.1027  31.9714   0.7095   9.9672  0.16807E+00  0.16796E+00  0.10789E-03  0.15051E+00  0.17017E-06  0.66768E-03  0.14985E+00  0.10023E+01
   10.5890   3.1121  32.3558   0.7293  10.2328  0.13445E+00  0.13434E+00  0.11766E-03  0.11958E+00  0.13361E-06  0.57320E-03  0.11901E+00  0.10025E+01
   10.5890   3.1370  32.6043   0.7487  10.4694  0.10897E+00  0.10884E+00  0.13048E-03  0.96215E-01  0.10457E-06  0.50762E-03  0.95707E-01  0.10026E+01
   10.5890   3.1643  32.8262   0.7680  10.7008  0.88014E-01  0.87869E-01  0.14502E-03  0.77139E-01  0.80841E-07  0.45900E-03  0.76680E-01  0.10028E+01
   10.5890   3.1888  33.0473   0.7867  10.9253  0.71122E-01  0.70962E-01  0.16020E-03  0.61882E-01  0.62321E-07  0.42359E-03  0.61458E-01  0.10029E+01
   10.5890   3.2018  33.2968   0.8030  11.1315  0.58436E-01  0.58263E-01  0.17286E-03  0.50519E-01  0.49212E-07  0.39779E-03  0.50121E-01  0.10030E+01
