 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.597868919       8.53188133       30.1161995       2.98440003      0.501821756      0.469706118    
  0.611948967       8.71053219       30.3365993       3.00379992      0.442906648      0.411978632    
  0.630761862       8.95026302       30.6378002       3.02749991      0.372690260      0.343963832    
  0.650275588       9.19518471       30.9277000       3.05369997      0.310472846      0.284258515    
  0.670013487       9.44285393       31.2212009       3.07870007      0.256363660      0.232889354    
  0.689671993       9.69972134       31.5720005       3.09430003      0.209004879      0.188475966    
  0.709487796       9.96723175       31.9713993       3.10270000      0.168071032      0.150513858    
  0.729308307       10.2328167       32.3558006       3.11209989      0.134453207      0.119581752    
  0.748664916       10.4694233       32.6043015       3.13700008      0.108969986       9.62149128E-02
  0.768024385       10.7008028       32.8261986       3.16429996       8.80137533E-02   7.71394148E-02
  0.786736727       10.9253492       33.0472984       3.18880010       7.11224824E-02   6.18820935E-02
  0.802988827       11.1314507       33.2967987       3.20180011       5.84358126E-02   5.05187139E-02
