                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9882  32.0300  0.22377E+00  0.21438E+00  0.24433E-06  0.21359E+00  0.20355E+00  0.24409E-06  0.20270E+00
   10.5890   3.0078  32.2600  0.19093E+00  0.18203E+00  0.20562E-06  0.18134E+00  0.17262E+00  0.20537E-06  0.17187E+00
   10.5890   3.0299  32.5509  0.15593E+00  0.14783E+00  0.16461E-06  0.14724E+00  0.13996E+00  0.16436E-06  0.13933E+00
   10.5890   3.0536  32.8238  0.12656E+00  0.11928E+00  0.12999E-06  0.11877E+00  0.11276E+00  0.12976E-06  0.11221E+00
   10.5890   3.0768  33.0991  0.10169E+00  0.95290E-01  0.10081E-06  0.94838E-01  0.89936E-01  0.10060E-06  0.89456E-01
   10.5890   3.0934  33.4123  0.80985E-01  0.75454E-01  0.77171E-07  0.75049E-01  0.71107E-01  0.76989E-07  0.70679E-01
   10.5890   3.1024  33.7770  0.63736E-01  0.59048E-01  0.58252E-07  0.58679E-01  0.55562E-01  0.58101E-07  0.55176E-01
   10.5890   3.1095  34.1536  0.49684E-01  0.45753E-01  0.43435E-07  0.45413E-01  0.42984E-01  0.43312E-07  0.42629E-01
   10.5890   3.1333  34.3902  0.39046E-01  0.35709E-01  0.32359E-07  0.35383E-01  0.33483E-01  0.32258E-07  0.33146E-01
   10.5890   3.1513  34.5591  0.32522E-01  0.29573E-01  0.25927E-07  0.29253E-01  0.27685E-01  0.25841E-07  0.27356E-01
