                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9844  30.1162  0.50095E+00  0.49022E+00  0.57840E-06  0.48842E+00  0.46568E+00  0.57815E-06  0.46378E+00
   10.5890   3.0038  30.3366  0.44146E+00  0.42985E+00  0.49111E-06  0.42831E+00  0.40779E+00  0.49078E-06  0.40616E+00
   10.5890   3.0275  30.6378  0.37061E+00  0.35862E+00  0.40048E-06  0.35735E+00  0.33963E+00  0.40008E-06  0.33829E+00
   10.5890   3.0537  30.9277  0.30789E+00  0.29604E+00  0.32673E-06  0.29499E+00  0.27987E+00  0.32631E-06  0.27876E+00
   10.5890   3.0787  31.2212  0.25345E+00  0.24218E+00  0.26569E-06  0.24130E+00  0.22855E+00  0.26526E-06  0.22763E+00
   10.5890   3.0943  31.5720  0.20591E+00  0.19560E+00  0.21433E-06  0.19487E+00  0.18430E+00  0.21392E-06  0.18353E+00
   10.5890   3.1027  31.9714  0.16494E+00  0.15581E+00  0.17048E-06  0.15519E+00  0.14659E+00  0.17011E-06  0.14593E+00
   10.5890   3.1121  32.3558  0.13137E+00  0.12342E+00  0.13387E-06  0.12289E+00  0.11594E+00  0.13356E-06  0.11538E+00
   10.5890   3.1370  32.6043  0.10597E+00  0.98991E-01  0.10481E-06  0.98514E-01  0.92842E-01  0.10453E-06  0.92342E-01
   10.5890   3.1643  32.8262  0.85150E-01  0.79081E-01  0.81055E-07  0.78647E-01  0.74046E-01  0.80809E-07  0.73593E-01
   10.5890   3.1888  33.0473  0.68432E-01  0.63194E-01  0.62504E-07  0.62791E-01  0.59074E-01  0.62295E-07  0.58655E-01
   10.5890   3.2018  33.2968  0.55936E-01  0.51397E-01  0.49367E-07  0.51016E-01  0.47979E-01  0.49191E-07  0.47585E-01
