 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.534029603       7.60753489       28.3372993       2.99769998      0.575146139      0.551731527      0.95928931236267090     
  0.550920069       7.82199144       28.6193008       3.02300000      0.500754774      0.476608157      0.95177954435348511     
  0.570321739       8.06717014       28.9360008       3.05130005      0.425481260      0.401383370      0.94336318969726562     
  0.590132058       8.31659985       29.2539005       3.07909989      0.358564138      0.335294455      0.93510317802429199     
  0.609790027       8.57532597       29.6371002       3.09509993      0.298379838      0.276751608      0.92751443386077881     
  0.629489779       8.84550858       30.0823994       3.10089993      0.244915530      0.225432515      0.92045009136199951     
  0.649153054       9.11097050       30.4965000       3.10980010      0.200575531      0.183200404      0.91337364912033081     
  0.668789804       9.34955311       30.7539005       3.13930011      0.166247517      0.150598019      0.90586626529693604     
  0.687911391       9.58175659       31.0056000       3.16650009      0.137506947      0.123572350      0.89866256713867188     
  0.704760313       9.78351116       31.2129993       3.19140005      0.115838811      0.103365213      0.89231938123703003     
  0.721326232       10.0130730       31.5849991       3.19169998       9.53961164E-02   8.46084654E-02  0.88691729307174683     
