 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9903  26.2109   0.4567   6.5118  0.11565E+01  0.11565E+01  0.74137E-05  0.11524E+01  0.31584E-04  0.73908E-02  0.11449E+01  0.10000E+01
   10.5890   3.0180  26.4716   0.4717   6.7012  0.10349E+01  0.10348E+01  0.74779E-05  0.10225E+01  0.23547E-04  0.60973E-02  0.10164E+01  0.10000E+01
   10.5890   3.0495  26.8105   0.4907   6.9424  0.89481E+00  0.89481E+00  0.74551E-05  0.87521E+00  0.16341E-04  0.47879E-02  0.87041E+00  0.10000E+01
   10.5890   3.0801  27.1556   0.5103   7.1903  0.76756E+00  0.76756E+00  0.75192E-05  0.74327E+00  0.11303E-04  0.37631E-02  0.73949E+00  0.10000E+01
   10.5890   3.0965  27.5729   0.5297   7.4481  0.64998E+00  0.64997E+00  0.74502E-05  0.62372E+00  0.78748E-05  0.29559E-02  0.62075E+00  0.10000E+01
   10.5890   3.1000  28.0727   0.5496   7.7239  0.54086E+00  0.54085E+00  0.73037E-05  0.51461E+00  0.54520E-05  0.23194E-02  0.51229E+00  0.10000E+01
   10.5890   3.1098  28.5176   0.5693   7.9907  0.45140E+00  0.45139E+00  0.73073E-05  0.42585E+00  0.38152E-05  0.18331E-02  0.42401E+00  0.10000E+01
   10.5890   3.1403  28.8043   0.5887   8.2287  0.38319E+00  0.38318E+00  0.75498E-05  0.35829E+00  0.27253E-05  0.14701E-02  0.35681E+00  0.10000E+01
   10.5890   3.1773  29.0137   0.6071   8.4445  0.32870E+00  0.32869E+00  0.78665E-05  0.30469E+00  0.19893E-05  0.12017E-02  0.30349E+00  0.10000E+01
   10.5890   3.2000  29.2630   0.6237   8.6484  0.28296E+00  0.28295E+00  0.82267E-05  0.26040E+00  0.15018E-05  0.10048E-02  0.25939E+00  0.10000E+01
