 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9909  26.2120   0.4568   6.5136  0.15437E+01  0.15437E+01 -0.57634E-06  0.15295E+01  0.16104E-04  0.81878E-02  0.15213E+01  0.10010E+01
   10.5890   3.0169  26.4745   0.4715   6.7002  0.13779E+01  0.13779E+01  0.28613E-05  0.13547E+01  0.10243E-04  0.67583E-02  0.13479E+01  0.10010E+01
   10.5890   3.0495  26.8083   0.4906   6.9413  0.11860E+01  0.11860E+01  0.87995E-05  0.11548E+01  0.57580E-05  0.52960E-02  0.11495E+01  0.10011E+01
   10.5890   3.0800  27.1545   0.5102   7.1895  0.10119E+01  0.10119E+01  0.15502E-04  0.97590E+00  0.32853E-05  0.41459E-02  0.97175E+00  0.10012E+01
   10.5890   3.0951  27.5835   0.5298   7.4504  0.85059E+00  0.85056E+00  0.22237E-04  0.81332E+00  0.19752E-05  0.32555E-02  0.81006E+00  0.10012E+01
   10.5890   3.1007  28.0653   0.5495   7.7216  0.70649E+00  0.70647E+00  0.28788E-04  0.67014E+00  0.12755E-05  0.25597E-02  0.66758E+00  0.10013E+01
   10.5890   3.1104  28.5114   0.5692   7.9888  0.58649E+00  0.58646E+00  0.35484E-04  0.55190E+00  0.89384E-06  0.20265E-02  0.54987E+00  0.10014E+01
   10.5890   3.1415  28.7931   0.5886   8.2255  0.49595E+00  0.49590E+00  0.43250E-04  0.46276E+00  0.67772E-06  0.16370E-02  0.46112E+00  0.10015E+01
   10.5890   3.1733  29.0439   0.6073   8.4511  0.42059E+00  0.42054E+00  0.51273E-04  0.38931E+00  0.54018E-06  0.13425E-02  0.38797E+00  0.10016E+01
   10.5890   3.2017  29.2442   0.6234   8.6421  0.36418E+00  0.36412E+00  0.58609E-04  0.33482E+00  0.45306E-06  0.11411E-02  0.33368E+00  0.10017E+01
