 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9909  26.2120   0.4568   6.5136  0.15500E+01  0.15500E+01 -0.57633E-06  0.15337E+01  0.16104E-04  0.81878E-02  0.15255E+01  0.10010E+01
   10.5890   3.0169  26.4745   0.4715   6.7002  0.13820E+01  0.13820E+01  0.28612E-05  0.13568E+01  0.10243E-04  0.67583E-02  0.13500E+01  0.10010E+01
   10.5890   3.0495  26.8083   0.4906   6.9413  0.11877E+01  0.11877E+01  0.87994E-05  0.11547E+01  0.57580E-05  0.52960E-02  0.11494E+01  0.10011E+01
   10.5890   3.0800  27.1545   0.5102   7.1895  0.10116E+01  0.10116E+01  0.15502E-04  0.97407E+00  0.32853E-05  0.41459E-02  0.96993E+00  0.10012E+01
   10.5890   3.0951  27.5835   0.5298   7.4504  0.84867E+00  0.84865E+00  0.22236E-04  0.81016E+00  0.19752E-05  0.32555E-02  0.80690E+00  0.10013E+01
   10.5890   3.1007  28.0653   0.5495   7.7216  0.70336E+00  0.70333E+00  0.28787E-04  0.66601E+00  0.12755E-05  0.25597E-02  0.66345E+00  0.10014E+01
   10.5890   3.1104  28.5114   0.5692   7.9888  0.58242E+00  0.58239E+00  0.35483E-04  0.54706E+00  0.89384E-06  0.20265E-02  0.54503E+00  0.10015E+01
   10.5890   3.1415  28.7931   0.5886   8.2255  0.49114E+00  0.49109E+00  0.43249E-04  0.45744E+00  0.67772E-06  0.16370E-02  0.45581E+00  0.10016E+01
   10.5890   3.1733  29.0439   0.6073   8.4511  0.41524E+00  0.41518E+00  0.51271E-04  0.38367E+00  0.54018E-06  0.13425E-02  0.38232E+00  0.10017E+01
   10.5890   3.2017  29.2442   0.6234   8.6421  0.35850E+00  0.35845E+00  0.58607E-04  0.32903E+00  0.45306E-06  0.11411E-02  0.32789E+00  0.10018E+01
