                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9806  23.9168  0.22590E+01  0.23908E+01  0.15299E-03  0.23712E+01  0.23251E+01  0.15328E-03  0.23037E+01
   10.5890   3.0083  24.1883  0.20487E+01  0.21535E+01  0.11571E-03  0.21373E+01  0.20907E+01  0.11584E-03  0.20730E+01
   10.5890   3.0432  24.5356  0.18008E+01  0.18771E+01  0.80567E-04  0.18644E+01  0.18184E+01  0.80590E-04  0.18046E+01
   10.5890   3.0796  24.9006  0.15639E+01  0.16159E+01  0.54807E-04  0.16061E+01  0.15618E+01  0.54772E-04  0.15512E+01
   10.5890   3.0954  25.3732  0.13324E+01  0.13661E+01  0.37151E-04  0.13585E+01  0.13177E+01  0.37099E-04  0.13094E+01
   10.5890   3.1000  25.9072  0.11201E+01  0.11401E+01  0.25045E-04  0.11342E+01  0.10976E+01  0.24995E-04  0.10912E+01
   10.5890   3.1101  26.3952  0.94433E+00  0.95429E+00  0.17038E-04  0.94975E+00  0.91694E+00  0.16992E-04  0.91201E+00
   10.5890   3.1430  26.7072  0.81553E+00  0.81798E+00  0.11944E-04  0.81439E+00  0.78435E+00  0.11903E-04  0.78045E+00
   10.5890   3.1810  26.9383  0.71456E+00  0.71183E+00  0.86667E-05  0.70891E+00  0.68123E+00  0.86293E-05  0.67807E+00
   10.5890   3.2138  27.2153  0.61610E+00  0.60950E+00  0.61890E-05  0.60717E+00  0.58217E+00  0.61578E-05  0.57963E+00
