 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   20.9990  16.3910  10.0000   1.2094  10.4582  0.10688E-02  0.00000E+00  0.10688E-02  0.68187E-03  0.77423E-09  0.68187E-03  0.00000E+00  0.10000E+01
   20.9990  16.3660  10.0000   1.2011  10.4422  0.12133E-02  0.00000E+00  0.12133E-02  0.76077E-03  0.86048E-09  0.76077E-03  0.00000E+00  0.10000E+01
   20.9990  16.3410  10.0000   1.1928  10.4263  0.13770E-02  0.00000E+00  0.13770E-02  0.86892E-03  0.95751E-09  0.86892E-03  0.00000E+00  0.10000E+01
   20.9990  16.3160  10.0000   1.1846  10.4103  0.15485E-02  0.00000E+00  0.15485E-02  0.96241E-03  0.10657E-08  0.96241E-03  0.00000E+00  0.10000E+01
   20.9990  16.2910  10.0000   1.1765  10.3944  0.17424E-02  0.00000E+00  0.17424E-02  0.10968E-02  0.11868E-08  0.10968E-02  0.00000E+00  0.10000E+01
   20.9990  16.2660  10.0000   1.1685  10.3784  0.19585E-02  0.00000E+00  0.19585E-02  0.12329E-02  0.13219E-08  0.12329E-02  0.00000E+00  0.10000E+01
   20.9990  16.2410  10.0000   1.1606  10.3625  0.22756E-02  0.00000E+00  0.22756E-02  0.13980E-02  0.14724E-08  0.13980E-02  0.00000E+00  0.10000E+01
   20.9990  16.2160  10.0000   1.1527  10.3465  0.25802E-02  0.00000E+00  0.25802E-02  0.16076E-02  0.16400E-08  0.16076E-02  0.00000E+00  0.10000E+01
   20.9990  16.1910  10.0000   1.1450  10.3306  0.29376E-02  0.00000E+00  0.29376E-02  0.18033E-02  0.18270E-08  0.18033E-02  0.00000E+00  0.10000E+01
   20.9990  16.1660  10.0000   1.1373  10.3146  0.33687E-02  0.00000E+00  0.33687E-02  0.20891E-02  0.20348E-08  0.20891E-02  0.00000E+00  0.10000E+01
   20.9990  16.1410  10.0000   1.1297  10.2987  0.38335E-02  0.00000E+00  0.38335E-02  0.23461E-02  0.22661E-08  0.23461E-02  0.00000E+00  0.10000E+01
   20.9990  16.1160  10.0000   1.1222  10.2827  0.44489E-02  0.00000E+00  0.44489E-02  0.27461E-02  0.25226E-08  0.27461E-02  0.00000E+00  0.10000E+01
   20.9990  16.0910  10.0000   1.1147  10.2668  0.51251E-02  0.00000E+00  0.51251E-02  0.30945E-02  0.28068E-08  0.30945E-02  0.00000E+00  0.10000E+01
   20.9990  16.0660  10.0000   1.1073  10.2508  0.59287E-02  0.00000E+00  0.59287E-02  0.35813E-02  0.31210E-08  0.35813E-02  0.00000E+00  0.10000E+01
   20.9990  16.0410  10.0000   1.1001  10.2349  0.69167E-02  0.00000E+00  0.69167E-02  0.41451E-02  0.34668E-08  0.41451E-02  0.00000E+00  0.10000E+01
   20.9990  16.0160  10.0000   1.0928  10.2189  0.78039E-02  0.00000E+00  0.78039E-02  0.47991E-02  0.38465E-08  0.47991E-02  0.00000E+00  0.10000E+01
   20.9990  15.9910  10.0000   1.0857  10.2030  0.91818E-02  0.00000E+00  0.91818E-02  0.56111E-02  0.42613E-08  0.56110E-02  0.00000E+00  0.10000E+01
   20.9990  15.9660  10.0000   1.0786  10.1870  0.10360E-01  0.00000E+00  0.10360E-01  0.63735E-02  0.47122E-08  0.63735E-02  0.00000E+00  0.10000E+01
   20.9990  15.9410  10.0000   1.0716  10.1711  0.12270E-01  0.00000E+00  0.12270E-01  0.74969E-02  0.52015E-08  0.74969E-02  0.00000E+00  0.10000E+01
