 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.597868919       8.53188133       30.1161995       2.98440003      0.500954032      0.467494220      0.93320780992507935     
  0.611948967       8.71053219       30.3365993       3.00379992      0.442110866      0.410058379      0.92750126123428345     
  0.630761862       8.95026302       30.6378002       3.02749991      0.372054666      0.342364252      0.92019879817962646     
  0.650275588       9.19518471       30.9277000       3.05369997      0.310016990      0.282960624      0.91272616386413574     
  0.670013487       9.44285393       31.2212009       3.07870007      0.256070644      0.231843919      0.90539044141769409     
  0.689671993       9.69972134       31.5720005       3.09430003      0.208793089      0.187594652      0.89847153425216675     
  0.709487796       9.96723175       31.9713993       3.10270000      0.167840108      0.149701044      0.89192652702331543     
  0.729308307       10.2328167       32.3558006       3.11209989      0.134112105      0.118752256      0.88547009229660034     
  0.748664916       10.4694233       32.6043015       3.13700008      0.108453229       9.53037813E-02  0.87875467538833618     
  0.768024385       10.7008028       32.8261986       3.16429996       8.72859359E-02   7.61192963E-02  0.87206828594207764     
  0.786736727       10.9253492       33.0472984       3.18880010       7.01919347E-02   6.07620366E-02  0.86565554141998291     
  0.802988827       11.1314507       33.2967987       3.20180011       5.73621094E-02   4.93438132E-02  0.86021614074707031     
