                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9850  30.1160  0.39478E+00  0.38581E+00  0.57735E-06  0.38451E+00  0.36782E+00  0.57721E-06  0.36642E+00
   10.5890   3.0030  30.3379  0.34773E+00  0.33830E+00  0.49203E-06  0.33718E+00  0.32214E+00  0.49180E-06  0.32094E+00
   10.5890   3.0280  30.6330  0.29096E+00  0.28136E+00  0.40075E-06  0.28045E+00  0.26749E+00  0.40043E-06  0.26651E+00
   10.5890   3.0537  30.9286  0.24082E+00  0.23145E+00  0.32661E-06  0.23070E+00  0.21968E+00  0.32626E-06  0.21887E+00
   10.5890   3.0782  31.2247  0.19792E+00  0.18908E+00  0.26568E-06  0.18846E+00  0.17917E+00  0.26532E-06  0.17851E+00
   10.5890   3.0952  31.5652  0.16084E+00  0.15277E+00  0.21441E-06  0.15224E+00  0.14454E+00  0.21406E-06  0.14398E+00
   10.5890   3.1019  31.9775  0.12858E+00  0.12146E+00  0.17043E-06  0.12101E+00  0.11475E+00  0.17011E-06  0.11428E+00
   10.5890   3.1118  32.3592  0.10239E+00  0.96189E-01  0.13378E-06  0.95809E-01  0.90750E-01  0.13351E-06  0.90346E-01
   10.5890   3.1373  32.6050  0.82547E-01  0.77104E-01  0.10464E-06  0.76767E-01  0.72630E-01  0.10439E-06  0.72273E-01
   10.5890   3.1639  32.8344  0.66190E-01  0.61470E-01  0.80785E-07  0.61164E-01  0.57811E-01  0.80567E-07  0.57489E-01
   10.5890   3.1901  33.0263  0.53772E-01  0.49666E-01  0.63008E-07  0.49381E-01  0.46639E-01  0.62820E-07  0.46341E-01
   10.5890   3.2067  33.2829  0.43139E-01  0.39633E-01  0.48646E-07  0.39365E-01  0.37164E-01  0.48489E-07  0.36886E-01
