 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9904  26.2147   0.4568   6.5139  0.18661E+01  0.18661E+01 -0.81667E-06  0.18439E+01  0.16106E-04  0.10816E-01  0.18330E+01  0.10009E+01
   10.5890   3.0171  26.4767   0.4716   6.7017  0.16727E+01  0.16727E+01  0.40780E-05  0.16398E+01  0.10204E-04  0.89390E-02  0.16308E+01  0.10010E+01
   10.5890   3.0483  26.8154   0.4906   6.9422  0.14490E+01  0.14490E+01  0.12381E-04  0.14069E+01  0.57576E-05  0.70432E-02  0.13999E+01  0.10010E+01
   10.5890   3.0804  27.1518   0.5102   7.1890  0.12462E+01  0.12462E+01  0.21907E-04  0.11983E+01  0.32856E-05  0.55376E-02  0.11928E+01  0.10011E+01
   10.5890   3.0950  27.5817   0.5297   7.4492  0.10551E+01  0.10551E+01  0.31411E-04  0.10058E+01  0.19791E-05  0.43701E-02  0.10014E+01  0.10012E+01
   10.5890   3.1003  28.0706   0.5496   7.7235  0.88051E+00  0.88047E+00  0.40808E-04  0.83225E+00  0.12723E-05  0.34415E-02  0.82881E+00  0.10013E+01
   10.5890   3.1109  28.5077   0.5692   7.9881  0.73719E+00  0.73714E+00  0.50358E-04  0.69107E+00  0.89396E-06  0.27404E-02  0.68833E+00  0.10014E+01
   10.5890   3.1404  28.8021   0.5886   8.2277  0.62590E+00  0.62584E+00  0.61350E-04  0.58177E+00  0.67674E-06  0.22201E-02  0.57955E+00  0.10015E+01
   10.5890   3.1750  29.0346   0.6074   8.4503  0.53491E+00  0.53484E+00  0.73071E-04  0.49299E+00  0.53973E-06  0.18300E-02  0.49116E+00  0.10016E+01
   10.5890   3.1985  29.2720   0.6237   8.6496  0.46249E+00  0.46241E+00  0.83118E-04  0.42331E+00  0.45123E-06  0.15549E-02  0.42175E+00  0.10017E+01
