                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9885  32.0245  0.13619E+00  0.13024E+00  0.59617E-06  0.12976E+00  0.12373E+00  0.59438E-06  0.12321E+00
   10.5890   3.0077  32.2643  0.11560E+00  0.10997E+00  0.46057E-06  0.10956E+00  0.10433E+00  0.45902E-06  0.10388E+00
   10.5890   3.0304  32.5444  0.94456E-01  0.89296E-01  0.33956E-06  0.88959E-01  0.84576E-01  0.33827E-06  0.84212E-01
   10.5890   3.0537  32.8245  0.76156E-01  0.71537E-01  0.24865E-06  0.71257E-01  0.67642E-01  0.24760E-06  0.67339E-01
   10.5890   3.0760  33.1035  0.60870E-01  0.56817E-01  0.18254E-06  0.56583E-01  0.53633E-01  0.18169E-06  0.53379E-01
   10.5890   3.0924  33.4191  0.48033E-01  0.44558E-01  0.13374E-06  0.44360E-01  0.41991E-01  0.13307E-06  0.41776E-01
   10.5890   3.1022  33.7799  0.37340E-01  0.34426E-01  0.97750E-07  0.34256E-01  0.32390E-01  0.97222E-07  0.32205E-01
   10.5890   3.1120  34.1348  0.28736E-01  0.26325E-01  0.71379E-07  0.26174E-01  0.24726E-01  0.70969E-07  0.24563E-01
   10.5890   3.1340  34.3819  0.22172E-01  0.20175E-01  0.52564E-07  0.20038E-01  0.18915E-01  0.52240E-07  0.18767E-01
   10.5890   3.1512  34.5551  0.18170E-01  0.16445E-01  0.41875E-07  0.16313E-01  0.15396E-01  0.41603E-07  0.15253E-01
