 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9844  30.1204   0.5980   8.5342  0.30627E+00  0.30626E+00  0.61147E-05  0.28594E+00  0.22184E-05  0.12475E-02  0.28469E+00  0.10000E+01
   10.5890   3.0041  30.3394   0.6121   8.7130  0.26999E+00  0.26999E+00  0.62792E-05  0.25051E+00  0.17405E-05  0.10620E-02  0.24944E+00  0.10000E+01
   10.5890   3.0282  30.6308   0.6307   8.9483  0.22758E+00  0.22758E+00  0.65756E-05  0.20947E+00  0.12701E-05  0.86371E-03  0.20861E+00  0.10000E+01
   10.5890   3.0539  30.9253   0.6502   9.1944  0.18915E+00  0.18915E+00  0.70064E-05  0.17265E+00  0.91728E-06  0.69872E-03  0.17195E+00  0.10000E+01
   10.5890   3.0802  31.2088   0.6700   9.4401  0.15614E+00  0.15613E+00  0.74948E-05  0.14133E+00  0.66645E-06  0.56852E-03  0.14077E+00  0.10000E+01
   10.5890   3.0935  31.5763   0.6896   9.6998  0.12680E+00  0.12679E+00  0.81581E-05  0.11389E+00  0.48396E-06  0.46325E-03  0.11343E+00  0.10000E+01
   10.5890   3.1014  31.9830   0.7096   9.9701  0.10144E+00  0.10144E+00  0.89745E-05  0.90421E-01  0.35068E-06  0.37892E-03  0.90041E-01  0.10000E+01
   10.5890   3.1103  32.3666   0.7292  10.2335  0.80970E-01  0.80960E-01  0.99591E-05  0.71632E-01  0.25625E-06  0.31376E-03  0.71318E-01  0.10000E+01
   10.5890   3.1373  32.6000   0.7486  10.4677  0.65329E-01  0.65317E-01  0.11685E-04  0.57327E-01  0.18959E-06  0.26574E-03  0.57062E-01  0.10000E+01
   10.5890   3.1642  32.8332   0.7683  10.7049  0.52063E-01  0.52048E-01  0.14170E-04  0.45311E-01  0.13942E-06  0.22797E-03  0.45083E-01  0.10000E+01
   10.5890   3.1905  33.0315   0.7866  10.9210  0.41914E-01  0.41896E-01  0.17411E-04  0.36195E-01  0.10496E-06  0.20152E-03  0.35993E-01  0.10000E+01
   10.5890   3.2026  33.3025   0.8035  11.1379  0.33687E-01  0.33666E-01  0.20548E-04  0.28881E-01  0.80364E-07  0.18101E-03  0.28700E-01  0.10000E+01
