 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.675416470       9.63370514       32.0299988       2.98819995      0.220098838      0.199884340      0.90815716981887817     
  0.691167474       9.83294678       32.2599983       3.00780010      0.187930062      0.169635862      0.90265423059463501     
  0.710589528       10.0797863       32.5508995       3.02990007      0.153640985      0.137688711      0.89617174863815308     
  0.730163872       10.3249769       32.8237991       3.05360007      0.124882445      0.111103073      0.88966125249862671     
  0.750067055       10.5737648       33.0990982       3.07680011      0.100515008       8.87797773E-02  0.88324898481369019     
  0.769745469       10.8271952       33.4123001       3.09340000       8.02159905E-02   7.03430772E-02  0.87692087888717651     
  0.789383948       11.0900974       33.7770004       3.10240006       6.32852465E-02   5.51018827E-02  0.87069082260131836     
  0.809170783       11.3573027       34.1535988       3.10949993       4.94728163E-02   4.27496731E-02  0.86410427093505859     
  0.828995883       11.5985384       34.3902016       3.13330007       3.90068628E-02   3.34089398E-02  0.85648876428604126     
  0.843754590       11.7765274       34.5591011       3.15129995       3.25767808E-02   2.76965536E-02  0.85019308328628540     
