                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9844  30.1204  0.30627E+00  0.29984E+00  0.22235E-05  0.29868E+00  0.28652E+00  0.22188E-05  0.28527E+00
   10.5890   3.0041  30.3394  0.26999E+00  0.26303E+00  0.17453E-05  0.26204E+00  0.25103E+00  0.17408E-05  0.24997E+00
   10.5890   3.0282  30.6308  0.22758E+00  0.22032E+00  0.12744E-05  0.21952E+00  0.20993E+00  0.12704E-05  0.20906E+00
   10.5890   3.0539  30.9253  0.18915E+00  0.18192E+00  0.92101E-06  0.18127E+00  0.17304E+00  0.91750E-06  0.17234E+00
   10.5890   3.0802  31.2088  0.15614E+00  0.14918E+00  0.66891E-06  0.14866E+00  0.14166E+00  0.66662E-06  0.14109E+00
   10.5890   3.0935  31.5763  0.12680E+00  0.12042E+00  0.48594E-06  0.11999E+00  0.11416E+00  0.48409E-06  0.11369E+00
   10.5890   3.1014  31.9830  0.10144E+00  0.95756E-01  0.35225E-06  0.95404E-01  0.90638E-01  0.35078E-06  0.90259E-01
   10.5890   3.1103  32.3666  0.80970E-01  0.75980E-01  0.25749E-06  0.75690E-01  0.71809E-01  0.25633E-06  0.71495E-01
   10.5890   3.1373  32.6000  0.65329E-01  0.60915E-01  0.19059E-06  0.60670E-01  0.57473E-01  0.18965E-06  0.57207E-01
   10.5890   3.1642  32.8332  0.52063E-01  0.48234E-01  0.14023E-06  0.48024E-01  0.45429E-01  0.13947E-06  0.45201E-01
   10.5890   3.1905  33.0315  0.41914E-01  0.38597E-01  0.10562E-06  0.38411E-01  0.36291E-01  0.10500E-06  0.36090E-01
   10.5890   3.2026  33.3025  0.33687E-01  0.30845E-01  0.80894E-07  0.30679E-01  0.28960E-01  0.80395E-07  0.28779E-01
