 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad
  0.598028660       8.53348732       30.1159992       2.98499990      0.399558038      0.372684360    
  0.611772895       8.70894337       30.3379002       3.00300002      0.351218134      0.325733334    
  0.630714953       8.94900608       30.6329994       3.02800012      0.292928308      0.269555122    
  0.650312543       9.19570732       30.9286003       3.05369997      0.241531238      0.220529944    
  0.670006633       9.44338512       31.2247009       3.07820010      0.197674185      0.179120034    
  0.689666033       9.69847298       31.5652008       3.09520006      0.159923509      0.143886343    
  0.709492683       9.96836567       31.9775009       3.10190010      0.127258927      0.113732740    
  0.729357958       10.2339230       32.3591995       3.11179996      0.100890204       8.95629376E-02
  0.748797715       10.4708595       32.6049995       3.13730001       8.10166672E-02   7.14144111E-02
  0.768259108       10.7046499       32.8344002       3.16389990       6.47310093E-02   5.66471778E-02
  0.786223233       10.9163008       33.0262985       3.19009995       5.24221323E-02   4.55611721E-02
  0.804098725       11.1394434       33.2829018       3.20670009       4.19251770E-02   3.61899585E-02
