 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   2.9850  30.1160   0.5980   8.5335  0.40595E+00  0.40592E+00  0.37480E-04  0.37754E+00  0.57721E-06  0.13971E-02  0.37614E+00  0.10016E+01
   10.5890   3.0030  30.3379   0.6118   8.7089  0.35827E+00  0.35823E+00  0.41957E-04  0.33119E+00  0.49180E-06  0.12010E-02  0.32999E+00  0.10017E+01
   10.5890   3.0280  30.6330   0.6307   8.9490  0.30068E+00  0.30063E+00  0.48348E-04  0.27566E+00  0.40043E-06  0.98199E-03  0.27468E+00  0.10018E+01
   10.5890   3.0537  30.9286   0.6503   9.1957  0.24969E+00  0.24963E+00  0.55244E-04  0.22697E+00  0.32626E-06  0.80615E-03  0.22616E+00  0.10019E+01
   10.5890   3.0782  31.2247   0.6700   9.4434  0.20589E+00  0.20583E+00  0.62421E-04  0.18553E+00  0.26532E-06  0.66851E-03  0.18486E+00  0.10021E+01
   10.5890   3.0952  31.5652   0.6897   9.6985  0.16782E+00  0.16775E+00  0.69303E-04  0.14992E+00  0.21406E-06  0.55957E-03  0.14936E+00  0.10022E+01
   10.5890   3.1019  31.9775   0.7095   9.9684  0.13445E+00  0.13438E+00  0.75548E-04  0.11908E+00  0.17011E-06  0.47151E-03  0.11861E+00  0.10024E+01
   10.5890   3.1118  32.3592   0.7294  10.2339  0.10711E+00  0.10703E+00  0.82421E-04  0.94001E-01  0.13351E-06  0.40376E-03  0.93597E-01  0.10026E+01
   10.5890   3.1373  32.6050   0.7488  10.4709  0.86127E-01  0.86035E-01  0.91463E-04  0.74843E-01  0.10439E-06  0.35675E-03  0.74486E-01  0.10028E+01
   10.5890   3.1639  32.8344   0.7683  10.7046  0.68577E-01  0.68476E-01  0.10156E-03  0.58971E-01  0.80567E-07  0.32165E-03  0.58649E-01  0.10030E+01
   10.5890   3.1901  33.0263   0.7862  10.9163  0.55031E-01  0.54919E-01  0.11211E-03  0.46843E-01  0.62820E-07  0.29806E-03  0.46545E-01  0.10032E+01
   10.5890   3.2067  33.2829   0.8041  11.1394  0.43291E-01  0.43169E-01  0.12222E-03  0.36463E-01  0.48489E-07  0.27858E-03  0.36184E-01  0.10035E+01
