 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.598028660       8.53348732       30.1159992       2.98499990      0.405952632      0.377539456      0.93000864982604980     
  0.611772895       8.70894337       30.3379002       3.00300002      0.358272493      0.331188291      0.92440336942672729     
  0.630714953       8.94900608       30.6329994       3.02800012      0.300676525      0.275663108      0.91680955886840820     
  0.650312543       9.19570732       30.9286003       3.05369997      0.249689564      0.226967260      0.90899777412414551     
  0.670006633       9.44338512       31.2247009       3.07820010      0.205893397      0.185529396      0.90109443664550781     
  0.689666033       9.69847298       31.5652008       3.09520006      0.167820290      0.149918377      0.89332687854766846     
  0.709492683       9.96836567       31.9775009       3.10190010      0.134454712      0.119083881      0.88568025827407837     
  0.729357958       10.2339230       32.3591995       3.11179996      0.107114099       9.40012187E-02  0.87758028507232666     
  0.748797715       10.4708595       32.6049995       3.13730001       8.61268342E-02   7.48426542E-02  0.86898183822631836     
  0.768259108       10.7046499       32.8344002       3.16389990       6.85773939E-02   5.89710884E-02  0.85992020368576050     
  0.786223233       10.9163008       33.0262985       3.19009995       5.50310202E-02   4.68428433E-02  0.85120797157287598     
  0.804098725       11.1394434       33.2829018       3.20670009       4.32910100E-02   3.64627801E-02  0.84227138757705688     
