                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9904  26.2147  0.19107E+01  0.19603E+01  0.16085E-04  0.19501E+01  0.18878E+01  0.16106E-04  0.18770E+01
   10.5890   3.0171  26.4767  0.17108E+01  0.17443E+01  0.10194E-04  0.17358E+01  0.16772E+01  0.10204E-04  0.16683E+01
   10.5890   3.0483  26.8154  0.14802E+01  0.14977E+01  0.57540E-05  0.14910E+01  0.14373E+01  0.57578E-05  0.14303E+01
   10.5890   3.0804  27.1518  0.12717E+01  0.12770E+01  0.32848E-05  0.12717E+01  0.12232E+01  0.32857E-05  0.12176E+01
   10.5890   3.0950  27.5817  0.10763E+01  0.10734E+01  0.19794E-05  0.10692E+01  0.10264E+01  0.19792E-05  0.10220E+01
   10.5890   3.1003  28.0706  0.89860E+00  0.89017E+00  0.12728E-05  0.88692E+00  0.84980E+00  0.12724E-05  0.84635E+00
   10.5890   3.1109  28.5077  0.75314E+00  0.74112E+00  0.89455E-06  0.73854E+00  0.70633E+00  0.89402E-06  0.70358E+00
   10.5890   3.1404  28.8021  0.64047E+00  0.62591E+00  0.67741E-06  0.62381E+00  0.59542E+00  0.67680E-06  0.59319E+00
   10.5890   3.1750  29.0346  0.54856E+00  0.53240E+00  0.54047E-06  0.53067E+00  0.50552E+00  0.53977E-06  0.50368E+00
   10.5890   3.1985  29.2720  0.47547E+00  0.45879E+00  0.45198E-06  0.45732E+00  0.43493E+00  0.45128E-06  0.43338E+00
